geo_level,geo_name,year,state_name,pct_black_alone,most_frequent_commute_time,pct_workers_16andover_drove_alone_black_alone,pct_workers_16andover_carpooled_in_car_truck_van_black_alone,pct_workers_16andover_public_transportation_black_alone
zcta,19540,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,24944,2023,,0.0,15 to 19 minutes,0.0,,
zcta,98238,2023,,0.0,15 to 19 minutes,0.0,,
zcta,68827,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,61417,2023,,0.0,15 to 19 minutes,0.0,,
zcta,21829,2023,,0.0,15 to 19 minutes,0.0,,
zcta,66041,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,98616,2023,,0.0,15 to 19 minutes,0.0,,
zcta,17076,2023,,0.0,15 to 19 minutes,0.0,,
zcta,58079,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,65025,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,56139,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,82412,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,55085,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,16329,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,73951,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,04956,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,14769,2023,,0.0,15 to 19 minutes,0.0,,
zcta,95564,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,63446,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,59274,2023,,0.0,15 to 19 minutes,0.0,,
zcta,95975,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,83840,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,43913,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,61373,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,31567,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,15723,2023,,0.0,15 to 19 minutes,,0.0,
zcta,62273,2023,,0.0,15 to 19 minutes,0.0,,
zcta,15680,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,05903,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,51063,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,51550,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,62442,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,83350,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,52313,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,71942,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,66408,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,61773,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,13750,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,45886,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,61814,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,74860,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,72651,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,85630,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,56171,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,47965,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,72462,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,87930,2023,,0.0,15 to 19 minutes,0.0,,
zcta,89430,2023,,0.0,15 to 19 minutes,0.0,,
zcta,16027,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,66422,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,76370,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,43925,2023,,0.0,15 to 19 minutes,0.0,,
zcta,39464,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,59854,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,56761,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,78674,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,81410,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,92091,2023,,0.0,15 to 19 minutes,0.0,,
zcta,66859,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,46793,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,84742,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,41725,2023,,0.0,15 to 19 minutes,0.0,,
zcta,12473,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,59803,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,14138,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,65752,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,47943,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,47519,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,63559,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,57367,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,62835,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,72415,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,47924,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,96133,2023,,0.0,15 to 19 minutes,0.0,,
zcta,76828,2023,,0.0,15 to 19 minutes,0.0,,
zcta,52635,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,26254,2023,,0.0,15 to 19 minutes,0.0,,
zcta,67645,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,97389,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,58061,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,12916,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,64441,2023,,0.0,15 to 19 minutes,0.0,,
zcta,67640,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,68749,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,52132,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,41201,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,82223,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,51528,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,25827,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,13682,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,21636,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,08092,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,06456,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,67481,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,93255,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,93283,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,58317,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,03307,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,76628,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,17978,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,14816,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,55312,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,15828,2023,,0.0,15 to 19 minutes,0.0,,
zcta,59547,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,15780,2023,,0.0,15 to 19 minutes,0.0,,
zcta,50473,2023,,0.0,15 to 19 minutes,0.0,,
zcta,56663,2023,,0.0,15 to 19 minutes,0.0,,
zcta,43145,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,99029,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,59026,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,61775,2023,,0.0,15 to 19 minutes,0.0,,
zcta,80861,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,83286,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,47017,2023,,0.0,15 to 19 minutes,0.0,,
zcta,57245,2023,,0.0,15 to 19 minutes,0.0,,
zcta,53812,2023,,0.0,15 to 19 minutes,0.0,,
zcta,98527,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,82934,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,43940,2023,,0.0,15 to 19 minutes,0.0,,
zcta,51061,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,83344,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,15693,2023,,0.0,15 to 19 minutes,0.0,,
zcta,43501,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,49791,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,42440,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,95383,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,43842,2023,,0.0,15 to 19 minutes,0.0,,
zcta,51648,2023,,0.0,15 to 19 minutes,0.0,,
zcta,66403,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,68871,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,51037,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,61341,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,26291,2023,,0.0,15 to 19 minutes,0.0,,
zcta,65334,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,50599,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,50106,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,56266,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,42369,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,47930,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,40824,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,50528,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,93249,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,54731,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,17029,2023,,0.0,15 to 19 minutes,0.0,,
zcta,68526,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,04478,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,63631,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,44215,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,64833,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,51008,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,88348,2023,,0.0,15 to 19 minutes,0.0,,
zcta,58313,2023,,0.0,15 to 19 minutes,0.0,,
zcta,65713,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,02647,2023,,0.0,15 to 19 minutes,0.0,,
zcta,57569,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,45340,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,95665,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,62280,2023,,0.0,15 to 19 minutes,0.0,,
zcta,57767,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,83228,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,85191,2023,,0.0,15 to 19 minutes,0.0,,
zcta,73720,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,13062,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,25276,2023,,0.0,15 to 19 minutes,0.0,0.6,
zcta,37640,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,86437,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,58379,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,43532,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,56085,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,65589,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,59258,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,44849,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,50071,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,51459,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,28627,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,88043,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,66741,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,81059,2023,,0.0,15 to 19 minutes,0.0,,
zcta,12417,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,08246,2023,,0.0,15 to 19 minutes,0.0,,
zcta,97857,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,12530,2023,,0.0,15 to 19 minutes,0.0,,
zcta,67516,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,43555,2023,,0.0,15 to 19 minutes,0.0,,
zcta,47355,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,63944,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,43449,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,42252,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,80860,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,65688,2023,,0.0,15 to 19 minutes,0.0,,
zcta,12989,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,86033,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,97503,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,17030,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,50605,2023,,0.0,15 to 19 minutes,0.0,,
zcta,66507,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,81431,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,88337,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,44666,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,68817,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,30555,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,66419,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,21153,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,49863,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,67159,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,84534,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,18946,2023,,0.0,15 to 19 minutes,0.0,,
zcta,18219,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,12431,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,50518,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,43905,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,81087,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,73744,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,28556,2023,,0.0,15 to 19 minutes,0.0,,
zcta,45146,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,84667,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,07842,2023,,0.0,15 to 19 minutes,0.0,,
zcta,58053,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,93953,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,62555,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,63460,2023,,0.0,15 to 19 minutes,0.0,,
zcta,02739,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,26804,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,47964,2023,,0.0,15 to 19 minutes,0.0,,
zcta,17750,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,68440,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,79063,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,26671,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,50143,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,97812,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,83287,2023,,0.0,15 to 19 minutes,0.0,,
zcta,63636,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,67053,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,96106,2023,,0.0,15 to 19 minutes,0.0,,
zcta,89428,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,47537,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,12766,2023,,0.0,15 to 19 minutes,0.0,,
zcta,15561,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,37348,2023,,0.0,15 to 19 minutes,0.0,,
zcta,63665,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,42130,2023,,0.0,15 to 19 minutes,0.0,,
zcta,61018,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,59741,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,61345,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,55366,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,07440,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,31081,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,72153,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,06444,2023,,0.0,15 to 19 minutes,0.0,,
zcta,44080,2023,,0.0,15 to 19 minutes,0.0,,
zcta,15856,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,43747,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,24878,2023,,0.0,15 to 19 minutes,0.0,,
zcta,67553,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,14742,2023,,0.0,15 to 19 minutes,0.0,,
zcta,97370,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,67574,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,85532,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,61476,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,35983,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,57440,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,56019,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,43759,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,58325,2023,,0.0,15 to 19 minutes,0.0,,
zcta,67559,2023,,0.0,15 to 19 minutes,0.0,,
zcta,49777,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,75764,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,12046,2023,,0.0,15 to 19 minutes,0.0,,
zcta,47983,2023,,0.0,15 to 19 minutes,0.0,,
zcta,50141,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,47597,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,45894,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,67142,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,58532,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,63471,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,98297,2023,,0.0,15 to 19 minutes,0.0,,
zcta,50206,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,13674,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,27949,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,26323,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,16730,2023,,0.0,15 to 19 minutes,0.0,,
zcta,64453,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,98821,2023,,0.0,15 to 19 minutes,,0.0,
zcta,17094,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,15540,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,45888,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,59420,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,72742,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,78557,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,24606,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,25107,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,47847,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,01035,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,02671,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,95556,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,04757,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,79258,2023,,0.0,15 to 19 minutes,0.0,,
zcta,14806,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,40152,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,62635,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,46737,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,50592,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,98276,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,98562,2023,,0.0,15 to 19 minutes,0.0,,
zcta,81524,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,81327,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,68743,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,43323,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,05825,2023,,0.0,15 to 19 minutes,0.0,,
zcta,15558,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,44609,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,22433,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,57571,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,72527,2023,,0.0,15 to 19 minutes,0.0,,
zcta,80474,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,57528,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,69212,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,74945,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,45054,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,51350,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,03451,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,65456,2023,,0.0,15 to 19 minutes,0.0,,
zcta,82943,2023,,0.0,15 to 19 minutes,0.0,,
zcta,45816,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,95527,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,66938,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,05457,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,95935,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,14818,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,14592,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,49768,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,84035,2023,,0.0,15 to 19 minutes,0.0,,
zcta,80834,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,47263,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,52165,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,53922,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,25685,2023,,0.0,15 to 19 minutes,0.0,,
zcta,50598,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,97621,2023,,0.0,15 to 19 minutes,0.0,,
zcta,64423,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,04858,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,72005,2023,,0.0,15 to 19 minutes,0.0,,
zcta,57639,2023,,0.0,15 to 19 minutes,0.0,,
zcta,16343,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,04673,2023,,0.0,15 to 19 minutes,0.0,,
zcta,16143,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,81019,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,52053,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,47383,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,50119,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,16631,2023,,0.0,15 to 19 minutes,0.0,,
zcta,06753,2023,,0.0,15 to 19 minutes,0.0,,
zcta,57386,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,58385,2023,,0.0,15 to 19 minutes,0.0,,
zcta,06419,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,16331,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,30623,2023,,0.0,15 to 19 minutes,0.0,,
zcta,52330,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,49266,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,47515,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,26438,2023,,0.0,15 to 19 minutes,0.0,,
zcta,97476,2023,,0.0,15 to 19 minutes,0.0,,
zcta,57657,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,46102,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,49833,2023,,0.0,15 to 19 minutes,0.0,,
zcta,66761,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,58058,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,56332,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,54563,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,57762,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,67422,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,05037,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,68972,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,68414,2023,,0.0,15 to 19 minutes,0.0,,
zcta,18845,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,84518,2023,,0.0,15 to 19 minutes,0.0,,
zcta,08008,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,59826,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,95419,2023,,0.0,15 to 19 minutes,0.0,,
zcta,14841,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,54214,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,65260,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,04224,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,40104,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,05901,2023,,0.0,15 to 19 minutes,0.0,,
zcta,75930,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,40178,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,25989,2023,,0.0,15 to 19 minutes,0.0,,
zcta,12174,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,59867,2023,,0.0,15 to 19 minutes,0.0,,
zcta,56114,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,96129,2023,,0.0,15 to 19 minutes,0.0,,
zcta,50836,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,18456,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,64769,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,16244,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,49917,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,56688,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,63560,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,46994,2023,,0.0,15 to 19 minutes,0.0,0.0,0.0
zcta,01066,2023,,0.0,15 to 19 minutes,0.0,,
zcta,78339,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,07935,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,15827,2023,,0.0,15 to 19 minutes,0.0,,
zcta,97432,2023,,0.0,15 to 19 minutes,0.0,,
zcta,57342,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,67416,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,68442,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,93932,2023,,0.0,15 to 19 minutes,0.0,,
zcta,80649,2023,,0.0,15 to 19 minutes,0.0,0.0,
zcta,57538,2023,,0.0,15 to 19 minutes,0.0,0.0,
